Ticker,Date,Open,High,Low,Close,Adj Close,Volume
INR=X,2011-01-03,44.81800079345703,44.81800079345703,44.59999847412109,44.81800079345703,44.81800079345703,0.0
JPY=X,2011-01-03,81.13999938964844,81.70899963378906,81.12000274658203,81.12300109863281,81.12300109863281,0.0
EUR=X,2011-01-03,0.7487300038337708,0.7545499801635742,0.7482200264930725,0.7486199736595154,0.7486199736595154,0.0
GBP=X,2011-01-03,0.642009973526001,0.6476699709892273,0.642009973526001,0.6421599984169006,0.6421599984169006,0.0
AUD=X,2011-01-03,0.9783700108528136,0.9827600121498108,0.9783700108528136,0.9790099859237672,0.9790099859237672,0.0
CAD=X,2011-01-03,0.9927399754524232,0.9947999715805054,0.9901000261306764,0.9926999807357788,0.9926999807357788,0.0
CHF=X,2011-01-03,0.9322999715805054,0.9381999969482422,0.932200014591217,0.9319999814033508,0.9319999814033508,0.0
CNY=X,2011-01-03,6.579999923706055,6.579999923706055,6.579999923706055,6.591599941253662,6.591599941253662,0.0
HKD=X,2011-01-03,7.773099899291992,7.774899959564209,7.768400192260742,7.773169994354248,7.773169994354248,0.0
SGD=X,2011-01-03,1.2825000286102295,1.2863199710845947,1.2817000150680542,1.2824000120162964,1.2824000120162964,0.0
INR=X,2011-01-04,44.61000061035156,45.09799957275391,44.61000061035156,44.61000061035156,44.61000061035156,0.0
JPY=X,2011-01-04,81.6719970703125,82.26799774169922,81.5999984741211,81.66999816894531,81.66999816894531,0.0
EUR=X,2011-01-04,0.7484999895095825,0.7508500218391418,0.7445499897003174,0.7486799955368042,0.7486799955368042,0.0
GBP=X,2011-01-04,0.6456199884414673,0.6470000147819519,0.6391400098800659,0.6455900073051453,0.6455900073051453,0.0
AUD=X,2011-01-04,0.983389973640442,0.9947999715805054,0.983169972896576,0.983370006084442,0.983370006084442,0.0
CAD=X,2011-01-04,0.9923400282859802,0.9994999766349792,0.9912999868392944,0.992389976978302,0.992389976978302,0.0
CHF=X,2011-01-04,0.9340999722480774,0.9470999836921692,0.9323999881744384,0.9342399835586548,0.9342399835586548,0.0
CNY=X,2011-01-04,6.598800182342529,6.599999904632568,6.5970001220703125,6.579999923706055,6.579999923706055,0.0
HKD=X,2011-01-04,7.770500183105469,7.771049976348877,7.766970157623291,7.770400047302246,7.770400047302246,0.0
SGD=X,2011-01-04,1.2847000360488892,1.288249969482422,1.2835999727249146,1.2848999500274658,1.2848999500274658,0.0
INR=X,2011-01-05,44.97999954223633,45.4379997253418,44.97999954223633,44.900001525878906,44.900001525878906,0.0
JPY=X,2011-01-05,82.01000213623047,83.31999969482422,81.88300323486328,82.03800201416016,82.03800201416016,0.0
EUR=X,2011-01-05,0.7505300045013428,0.7616699934005737,0.7505300045013428,0.7506899833679199,0.7506899833679199,0.0
GBP=X,2011-01-05,0.6410199999809265,0.6470000147819519,0.639959990978241,0.6411100029945374,0.6411100029945374,0.0
AUD=X,2011-01-05,0.9924200177192688,1.003600001335144,0.9923499822616576,0.9928500056266784,0.9928500056266784,0.0
