Ticker,Date,Open,High,Low,Close,Adj Close,Volume
INR=X,2018-01-01,63.84080123901367,63.869998931884766,63.65999984741211,63.84080123901367,63.84080123901367,0.0
JPY=X,2018-01-01,112.68000030517578,112.69000244140624,112.66999816894533,112.66600036621094,112.66600036621094,0.0
EUR=X,2018-01-01,0.8329899907112122,0.8334000110626221,0.83228999376297,0.8329899907112122,0.8329899907112122,0.0
GBP=X,2018-01-01,0.7398599982261658,0.7417299747467041,0.7398599982261658,0.7398599982261658,0.7398599982261658,0.0
AUD=X,2018-01-01,1.280900001525879,1.2818000316619873,1.2796000242233276,1.2817000150680542,1.2817000150680542,0.0
CAD=X,2018-01-01,1.258080005645752,1.263800024986267,1.235360026359558,1.258080005645752,1.258080005645752,0.0
CHF=X,2018-01-01,0.9735999703407288,0.9749000072479248,0.9728000164031982,0.9737300276756288,0.9737300276756288,0.0
CNY=X,2018-01-01,6.50570011138916,6.506400108337402,6.500999927520752,6.50570011138916,6.50570011138916,0.0
HKD=X,2018-01-01,7.813600063323975,7.813799858093262,7.812600135803223,7.813600063323975,7.813600063323975,0.0
SGD=X,2018-01-01,1.3367999792099,1.337000012397766,1.3367999792099,1.337000012397766,1.337000012397766,0.0
INR=X,2018-01-02,63.86759948730469,63.86759948730469,63.41999816894531,63.86759948730469,63.86759948730469,0.0
JPY=X,2018-01-02,112.7699966430664,112.78800201416016,112.0749969482422,112.7699966430664,112.7699966430664,0.0
EUR=X,2018-01-02,0.8325799703598022,0.8327400088310242,0.827750027179718,0.8325300216674805,0.8325300216674805,0.0
GBP=X,2018-01-02,0.7401300072669983,0.7402300238609314,0.7354699969291687,0.740119993686676,0.740119993686676,0.0
AUD=X,2018-01-02,1.281999945640564,1.281999945640564,1.274500012397766,1.281880021095276,1.281880021095276,0.0
CAD=X,2018-01-02,1.2553900480270386,1.255660057067871,1.2499899864196775,1.2554999589920044,1.2554999589920044,0.0
CHF=X,2018-01-02,0.9746999740600586,0.9747700095176696,0.9699000120162964,0.9747200012207032,0.9747200012207032,0.0
CNY=X,2018-01-02,6.505799770355225,6.507299900054932,6.480100154876709,6.505799770355225,6.505799770355225,0.0
HKD=X,2018-01-02,7.813529968261719,7.819240093231201,7.813399791717529,7.813600063323975,7.813600063323975,0.0
SGD=X,2018-01-02,1.33650004863739,1.3369200229644775,1.3274999856948853,1.336899995803833,1.336899995803833,0.0
INR=X,2018-01-03,63.380001068115234,63.58000183105469,63.380001068115234,63.459999084472656,63.459999084472656,0.0
JPY=X,2018-01-03,112.26399993896484,112.48500061035156,112.19300079345705,112.24400329589844,112.24400329589844,0.0
EUR=X,2018-01-03,0.8290500044822693,0.8329899907112122,0.8287000060081482,0.8289499878883362,0.8289499878883362,0.0
GBP=X,2018-01-03,0.7355899810791016,0.740809977054596,0.734499990940094,0.7354999780654907,0.7354999780654907,0.0
AUD=X,2018-01-03,1.2767000198364258,1.2811000347137451,1.2747000455856323,1.2764999866485596,1.2764999866485596,0.0
CAD=X,2018-01-03,1.2503999471664429,1.2545100450515747,1.2500100135803225,1.2503900527954102,1.2503900527954102,0.0
CHF=X,2018-01-03,0.9714999794960022,0.9796900153160096,0.9711999893188475,0.971459984779358,0.971459984779358,0.0
CNY=X,2018-01-03,6.492599964141846,6.509300231933594,6.489999771118164,6.49399995803833,6.49399995803833,0.0
HKD=X,2018-01-03,7.816299915313721,7.817800045013428,7.815000057220459,7.816299915313721,7.816299915313721,0.0
SGD=X,2018-01-03,1.3286999464035034,1.3308299779891968,1.3276000022888184,1.3290599584579468,1.3290599584579468,0.0
INR=X,2018-01-04,63.41910171508789,63.59000015258789,63.33000183105469,63.41910171508789,63.41910171508789,0.0
JPY=X,2018-01-04,112.6060028076172,112.85399627685548,112.50700378417967,112.60700225830078,112.60700225830078,0.0
EUR=X,2018-01-04,0.8325499892234802,0.8329899907112122,0.8270000219345093,0.832610011100769,0.832610011100769,0.0
