Ticker,Date,Open,High,Low,Close,Adj Close,Volume
INR=X,2010-01-01,46.400001525878906,46.64500045776367,46.400001525878906,46.61000061035156,46.61000061035156,0.0
JPY=X,2010-01-01,92.94000244140624,93.08999633789062,92.91999816894533,92.91999816894533,92.91999816894533,0.0
EUR=X,2010-01-01,0.6979799866676331,0.6979799866676331,0.694350004196167,0.6949300169944763,0.6949300169944763,0.0
GBP=X,2010-01-01,0.6179699897766113,0.619920015335083,0.6179699897766113,0.6198499798774719,0.6198499798774719,0.0
AUD=X,2010-01-01,1.1131999492645264,1.113800048828125,1.1130000352859497,1.1130000352859497,1.1130000352859497,0.0
CAD=X,2010-01-01,1.051699995994568,1.0529999732971191,1.051200032234192,1.051200032234192,1.051200032234192,0.0
CHF=X,2010-01-01,1.0341999530792236,1.038100004196167,1.033900022506714,1.033900022506714,1.033900022506714,0.0
HKD=X,2010-01-01,7.752999782562256,7.752999782562256,7.752900123596191,7.752900123596191,7.752900123596191,0.0
SGD=X,2010-01-01,1.4019999504089355,1.4032000303268433,1.4019999504089355,1.4032000303268433,1.4032000303268433,0.0
INR=X,2010-01-04,46.61000061035156,46.61000061035156,46.22299957275391,46.28799819946289,46.28799819946289,0.0
JPY=X,2010-01-04,92.76000213623048,93.20099639892578,92.1969985961914,92.49500274658205,92.49500274658205,0.0
EUR=X,2010-01-04,0.6988099813461304,0.7011600136756897,0.6919500231742859,0.6932899951934814,0.6932899951934814,0.0
GBP=X,2010-01-04,0.6196900010108948,0.6224700212478638,0.6158000230789185,0.6205899715423584,0.6205899715423584,0.0
AUD=X,2010-01-04,1.114300012588501,1.118299961090088,1.0942000150680542,1.095900058746338,1.095900058746338,0.0
CAD=X,2010-01-04,1.0475000143051147,1.0513999462127686,1.0354000329971311,1.0410000085830688,1.0410000085830688,0.0
CHF=X,2010-01-04,1.0360000133514404,1.0414999723434448,1.0267000198364258,1.029099941253662,1.029099941253662,0.0
CNY=X,2010-01-04,6.81689977645874,6.81689977645874,6.81689977645874,6.81689977645874,6.81689977645874,0.0
HKD=X,2010-01-04,7.7540998458862305,7.7581000328063965,7.7540998458862305,7.75570011138916,7.75570011138916,0.0
SGD=X,2010-01-04,1.4046000242233276,1.406599998474121,1.3961000442504885,1.3969999551773071,1.3969999551773071,0.0
INR=X,2010-01-05,46.28799819946289,46.28799819946289,46.0880012512207,46.119998931884766,46.119998931884766,0.0
JPY=X,2010-01-05,92.47000122070312,92.48600006103516,91.28299713134766,91.58499908447266,91.58499908447266,0.0
EUR=X,2010-01-05,0.6931399703025818,0.6967700123786926,0.6904600262641907,0.6960899829864502,0.6960899829864502,0.0
GBP=X,2010-01-05,0.6204000115394592,0.6261699795722961,0.6189699769020081,0.6253600120544434,0.6253600120544434,0.0
AUD=X,2010-01-05,1.0954999923706057,1.0994999408721924,1.0901000499725342,1.0966999530792236,1.0966999530792236,0.0
CAD=X,2010-01-05,1.0406999588012695,1.0410000085830688,1.0335999727249146,1.0394999980926514,1.0394999980926514,0.0
CHF=X,2010-01-05,1.0289000272750854,1.0357999801635742,1.0250999927520752,1.0336999893188477,1.0336999893188477,0.0
