Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Return
AUD=X,2010-01-27,1.1114000082015991,1.121500015258789,1.105299949645996,1.1157000064849854,1.1157000064849854,0.0,0.004320786616024197
AUD=X,2010-01-28,1.1162999868392944,1.121500015258789,1.1052000522613523,1.1190999746322632,1.1190999746322632,0.0,0.00304738561218576
AUD=X,2010-01-29,1.1188000440597534,1.131600022315979,1.116000056266785,1.1308000087738037,1.1308000087738037,0.0,0.010454860518949838
AUD=X,2010-02-01,1.1289000511169434,1.1374000310897827,1.1203999519348145,1.1210999488830566,1.1210999488830566,0.0,-0.00857805077421736
AUD=X,2010-02-02,1.1216000318527222,1.1385999917984009,1.120100021362305,1.1269999742507937,1.1269999742507937,0.0,0.005262711298502198
AUD=X,2010-02-03,1.1268999576568604,1.1353000402450562,1.1216000318527222,1.1334999799728394,1.1334999799728394,0.0,0.005767529610075428
AUD=X,2010-02-04,1.1334999799728394,1.159000039100647,1.1331000328063965,1.1507999897003174,1.1507999897003174,0.0,0.015262470254205462
AUD=X,2010-02-05,1.1513999700546265,1.1649999618530271,1.1469999551773071,1.1512999534606934,1.1512999534606934,0.0,0.0004344488745660069
AUD=X,2010-02-08,1.1548000574111938,1.1604000329971311,1.1482000350952148,1.1581000089645386,1.1581000089645386,0.0,0.005906415164358192
AUD=X,2010-02-09,1.1578999757766724,1.1579999923706057,1.1367000341415403,1.1396000385284424,1.1396000385284424,0.0,-0.015974415242978046
AUD=X,2010-02-10,1.139799952507019,1.1477999687194824,1.1373000144958496,1.1404999494552612,1.1404999494552612,0.0,0.0007896726012583954
AUD=X,2010-02-11,1.139899969100952,1.1404999494552612,1.1210999488830566,1.1232999563217163,1.1232999563217163,0.0,-0.015081099426405231
AUD=X,2010-02-12,1.1230000257492063,1.1376999616622925,1.1217999458312988,1.124500036239624,1.124500036239624,0.0,0.0010683521450827183
AUD=X,2010-02-15,1.1259000301361084,1.1296000480651855,1.1223000288009644,1.124500036239624,1.124500036239624,0.0,0.0
AUD=X,2010-02-16,1.125100016593933,1.126099944114685,1.107800006866455,1.1095000505447388,1.1095000505447388,0.0,-0.01333924874297543
AUD=X,2010-02-17,1.1093000173568726,1.11489999294281,1.1062999963760376,1.1126999855041504,1.1126999855041504,0.0,0.0028841233110719067
AUD=X,2010-02-18,1.1124000549316406,1.124500036239624,1.107800006866455,1.1239999532699585,1.1239999532699585,0.0,0.010155448829891167
AUD=X,2010-02-19,1.1236000061035156,1.126099944114685,1.1110999584197998,1.1110999584197998,1.1110999584197998,0.0,-0.011476864222840777
AUD=X,2010-02-22,1.110100030899048,1.1140999794006348,1.1079000234603882,1.1109000444412231,1.1109000444412231,0.0,-0.00017992438669600652
AUD=X,2010-02-23,1.1102999448776243,1.125599980354309,1.1022000312805176,1.120100021362305,1.120100021362305,0.0,0.008281552392690017
AUD=X,2010-02-24,1.1197999715805054,1.1287000179290771,1.1167999505996704,1.1181000471115112,1.1181000471115112,0.0,-0.0017855318388095842
AUD=X,2010-02-25,1.117400050163269,1.135800004005432,1.1171000003814695,1.128000020980835,1.128000020980835,0.0,0.008854282668978808
AUD=X,2010-02-26,1.127500057220459,1.127500057220459,1.113800048828125,1.116199970245361,1.116199970245361,0.0,-0.010461037691482766
AUD=X,2010-03-01,1.1123000383377075,1.1187000274658203,1.1089999675750732,1.1104999780654907,1.1104999780654907,0.0,-0.005106604848428176
AUD=X,2010-03-02,1.1109000444412231,1.1151000261306765,1.1038000583648682,1.1050000190734863,1.1050000190734863,0.0,-0.004952687168517933
AUD=X,2010-03-03,1.1053999662399292,1.1100000143051147,1.1007000207901,1.104699969291687,1.104699969291687,0.0,-0.0002715382593847515
AUD=X,2010-03-04,1.1045000553131104,1.1133999824523926,1.1045000553131104,1.1114000082015991,1.1114000082015991,0.0,0.006065030412020445
AUD=X,2010-03-05,1.111299991607666,1.111600041389465,1.0996999740600586,1.1014000177383425,1.1014000177383425,0.0,-0.008997651961005437
AUD=X,2010-03-08,1.0987000465393066,1.1016000509262085,1.0947999954223633,1.1009000539779663,1.1009000539779663,0.0,-0.00045393476695487767
AUD=X,2010-03-09,1.100600004196167,1.1039999723434448,1.0911999940872192,1.0923999547958374,1.0923999547958374,0.0,-0.007721045295088214
AUD=X,2010-03-10,1.0922000408172607,1.0954999923706057,1.0878000259399414,1.0942000150680542,1.0942000150680542,0.0,0.001647803319941854
AUD=X,2010-03-11,1.094099998474121,1.097000002861023,1.090499997138977,1.0922000408172607,1.0922000408172607,0.0,-0.0018277958538220895
AUD=X,2010-03-12,1.0920000076293943,1.0938999652862549,1.0875999927520752,1.093000054359436,1.093000054359436,0.0,0.0007324789528269093
AUD=X,2010-03-15,1.0896999835968018,1.0988999605178833,1.0895999670028689,1.094499945640564,1.094499945640564,0.0,0.001372270088318528
AUD=X,2010-03-16,1.0947999954223633,1.0961999893188477,1.0855000019073486,1.0880999565124512,1.0880999565124512,0.0,-0.0058474092699631885
AUD=X,2010-03-17,1.0880999565124512,1.0896999835968018,1.080899953842163,1.082800030708313,1.082800030708313,0.0,-0.004870807844828295
AUD=X,2010-03-18,1.0830999612808228,1.089100003242493,1.0825999975204468,1.0855000019073486,1.0855000019073486,0.0,0.0024935086095900783
AUD=X,2010-03-19,1.0855000019073486,1.0951000452041626,1.0839999914169312,1.0915000438690186,1.0915000438690186,0.0,0.005527445371835249
AUD=X,2010-03-22,1.0937999486923218,1.100200057029724,1.0884000062942505,1.0887000560760498,1.0887000560760498,0.0,-0.002565265854725607
AUD=X,2010-03-23,1.0884000062942505,1.094099998474121,1.087299942970276,1.089400053024292,1.089400053024292,0.0,0.0006429658420017414
AUD=X,2010-03-24,1.089100003242493,1.1028000116348269,1.0884000062942505,1.09660005569458,1.09660005569458,0.0,0.006609144776797304
AUD=X,2010-03-25,1.0966999530792236,1.1030999422073364,1.094099998474121,1.100600004196167,1.100600004196167,0.0,0.003647591007145623
AUD=X,2010-03-26,1.1002999544143677,1.1105999946594238,1.097000002861023,1.1057000160217283,1.1057000160217283,0.0,0.004633846816388232
AUD=X,2010-03-29,1.1062999963760376,1.1064000129699707,1.0893000364303589,1.0908000469207764,1.0908000469207764,0.0,-0.01347559815958177
AUD=X,2010-03-30,1.090999960899353,1.0915000438690186,1.085199952125549,1.0886000394821167,1.0886000394821167,0.0,-0.00201687508619941
AUD=X,2010-03-31,1.0887999534606934,1.094499945640564,1.0860999822616575,1.0922000408172607,1.0922000408172607,0.0,0.0033070009228153285
AUD=X,2010-04-01,1.0918999910354614,1.0920000076293943,1.0850000381469729,1.0861999988555908,1.0861999988555908,0.0,-0.005493537573190599
AUD=X,2010-04-02,1.0861999988555908,1.0887000560760498,1.085199952125549,1.087399959564209,1.087399959564209,0.0,0.001104732747083892
AUD=X,2010-04-05,1.08650004863739,1.0877000093460083,1.0844000577926636,1.0858999490737915,1.0858999490737915,0.0,-0.001379446888170377
AUD=X,2010-04-06,1.085800051689148,1.0907000303268433,1.0765000581741333,1.0778000354766846,1.0778000354766846,0.0,-0.00745917117319661
AUD=X,2010-04-07,1.0778000354766846,1.080899953842163,1.0753999948501587,1.0785000324249268,1.0785000324249268,0.0,0.0006494682920776818
AUD=X,2010-04-08,1.0785000324249268,1.083899974822998,1.075899958610535,1.0764000415802002,1.0764000415802002,0.0,-0.0019471402703669094
AUD=X,2010-04-09,1.0765999555587769,1.0789999961853027,1.0700000524520874,1.0712000131607056,1.0712000131607056,0.0,-0.004830944090136624
AUD=X,2010-04-12,1.067199945449829,1.0819000005722046,1.065500020980835,1.079200029373169,1.079200029373169,0.0,0.007468274938550845
AUD=X,2010-04-13,1.079300045967102,1.083899974822998,1.0757999420166016,1.0776000022888184,1.0776000022888184,0.0,-0.0014826047449979507
AUD=X,2010-04-14,1.0774999856948853,1.0776000022888184,1.0680999755859375,1.0684000253677368,1.0684000253677368,0.0,-0.00853746928502308
AUD=X,2010-04-15,1.0684000253677368,1.0738999843597412,1.0674999952316284,1.0707000494003296,1.0707000494003296,0.0,0.002152774221248377
AUD=X,2010-04-16,1.0707000494003296,1.082800030708313,1.0705000162124634,1.0819000005722046,1.0819000005722046,0.0,0.010460400350357446
AUD=X,2010-04-19,1.0846999883651731,1.0916999578475952,1.0795999765396118,1.080600023269653,1.080600023269653,0.0,-0.001201568815846099
AUD=X,2010-04-20,1.080600023269653,1.0815000534057615,1.0722999572753906,1.073699951171875,1.073699951171875,0.0,-0.006385408059588982
AUD=X,2010-04-21,1.073699951171875,1.0801000595092771,1.0708999633789062,1.0780999660491943,1.0780999660491943,0.0,0.004097992993775446
AUD=X,2010-04-22,1.0778000354766846,1.083400011062622,1.0750000476837158,1.080199956893921,1.080199956893921,0.0,0.0019478628242817209
AUD=X,2010-04-23,1.079800009727478,1.089900016784668,1.0774999856948853,1.0777000188827517,1.0777000188827517,0.0,-0.002314328930689502
AUD=X,2010-04-26,1.079200029373169,1.0799000263214111,1.073799967765808,1.0778000354766846,1.0778000354766846,0.0,9.280559727242732e-05
AUD=X,2010-04-27,1.0776000022888184,1.094099998474121,1.07669997215271,1.090999960899353,1.090999960899353,0.0,0.0122471005642808
AUD=X,2010-04-28,1.090999960899353,1.0916999578475952,1.0789999961853027,1.0815000534057615,1.0815000534057615,0.0,-0.008707523220954472
AUD=X,2010-04-29,1.0815000534057615,1.0839999914169312,1.0741000175476074,1.0743000507354736,1.0743000507354736,0.0,-0.006657422389961254
AUD=X,2010-04-30,1.0743000507354736,1.0822999477386477,1.0722999572753906,1.0813000202178955,1.0813000202178955,0.0,0.006515842084927392
AUD=X,2010-05-03,1.0816999673843384,1.083299994468689,1.0781999826431274,1.0788999795913696,1.0788999795913696,0.0,-0.00221958807144218
AUD=X,2010-05-04,1.0785000324249268,1.1019999980926514,1.0784000158309937,1.0994000434875488,1.0994000434875488,0.0,0.0190008937658368
AUD=X,2010-05-05,1.0994000434875488,1.107800006866455,1.09660005569458,1.1028000116348269,1.1028000116348269,0.0,0.0030925668662815653
AUD=X,2010-05-06,1.1033999919891355,1.1411999464035034,1.0995999574661257,1.127900004386902,1.127900004386902,0.0,0.02276023983248443
AUD=X,2010-05-07,1.1275999546051023,1.1347999572753906,1.1186000108718872,1.126099944114685,1.126099944114685,0.0,-0.0015959395914670882
AUD=X,2010-05-10,1.1169999837875366,1.1202000379562378,1.1016000509262085,1.1080000400543213,1.1080000400543213,0.0,-0.016073088498901877
AUD=X,2010-05-11,1.1085000038146973,1.1190999746322632,1.1073999404907229,1.117799997329712,1.117799997329712,0.0,0.008844726463105745
AUD=X,2010-05-12,1.117300033569336,1.1246000528335571,1.113700032234192,1.1171000003814695,1.1171000003814695,0.0,-0.0006262273661787887
AUD=X,2010-05-13,1.1174999475479126,1.1190999746322632,1.107699990272522,1.1167000532150269,1.1167000532150269,0.0,-0.00035802270728324537
AUD=X,2010-05-14,1.116199970245361,1.1295000314712524,1.114199995994568,1.128499984741211,1.128499984741211,0.0,0.010566786929230965
AUD=X,2010-05-17,1.12909996509552,1.1509000062942505,1.128999948501587,1.1396000385284424,1.1396000385284424,0.0,0.009836113369356303
AUD=X,2010-05-18,1.1397000551223757,1.1621999740600586,1.1378999948501587,1.1604000329971311,1.1604000329971311,0.0,0.018252012781210247
AUD=X,2010-05-19,1.159600019454956,1.1957000494003296,1.1578999757766724,1.1797000169754028,1.1797000169754028,0.0,0.016632181514527167
AUD=X,2010-05-20,1.1800999641418457,1.2376999855041504,1.1784000396728516,1.2294000387191772,1.2294000387191772,0.0,0.0421293727461316
AUD=X,2010-05-21,1.22979998588562,1.2348999977111816,1.1962000131607056,1.2007999420166016,1.2007999420166016,0.0,-0.02326345843650046
AUD=X,2010-05-24,1.2069000005722046,1.220900058746338,1.196499943733215,1.212399959564209,1.212399959564209,0.0,0.009660241595387253
AUD=X,2010-05-25,1.2121000289916992,1.2388999462127686,1.204699993133545,1.207800030708313,1.207800030708313,0.0,-0.0037940687968592846
AUD=X,2010-05-26,1.2079999446868896,1.2192000150680542,1.1928000450134275,1.2108999490737915,1.2108999490737915,0.0,0.0025665824529417236
AUD=X,2010-05-27,1.212399959564209,1.2165000438690186,1.1723999977111816,1.1806000471115112,1.1806000471115112,0.0,-0.025022630470384
AUD=X,2010-05-28,1.1806000471115112,1.1861000061035156,1.1694999933242798,1.1800999641418457,1.1800999641418457,0.0,-0.00042358372836681646
AUD=X,2010-05-31,1.1847000122070312,1.1917999982833862,1.174299955368042,1.1812000274658203,1.1812000274658203,0.0,0.0009321780844002703
AUD=X,2010-06-01,1.1812000274658203,1.2071000337600708,1.1812000274658203,1.2001999616622925,1.2001999616622925,0.0,0.016085280862408347
AUD=X,2010-06-02,1.200600028038025,1.2079999446868896,1.1864999532699585,1.1878999471664429,1.1878999471664429,0.0,-0.010248304356562321
AUD=X,2010-06-03,1.1878999471664429,1.1950000524520874,1.1735999584197998,1.1857000589370728,1.1857000589370728,0.0,-0.0018519137361843185
AUD=X,2010-06-04,1.1855000257492063,1.2170000076293943,1.1793999671936035,1.2132999897003174,1.2132999897003174,0.0,0.023277329334019603
AUD=X,2010-06-07,1.2243000268936155,1.236899971961975,1.2172000408172607,1.232300043106079,1.232300043106079,0.0,0.015659815022708967
AUD=X,2010-06-08,1.232100009918213,1.233299970626831,1.2069000005722046,1.2103999853134155,1.2103999853134155,0.0,-0.017771692791199833
AUD=X,2010-06-09,1.2105000019073486,1.2197999954223633,1.196300029754639,1.205299973487854,1.205299973487854,0.0,-0.00421349296715412
AUD=X,2010-06-10,1.205399990081787,1.2080999612808228,1.1750999689102173,1.179800033569336,1.179800033569336,0.0,-0.021156509150769498
AUD=X,2010-06-11,1.1797000169754028,1.1863000392913818,1.1751999855041504,1.1755000352859497,1.1755000352859497,0.0,-0.003644683981214314
AUD=X,2010-06-14,1.1711000204086304,1.1720999479293823,1.1536999940872192,1.164800047874451,1.164800047874451,0.0,-0.009102498588097419
AUD=X,2010-06-15,1.1646000146865845,1.1750999689102173,1.1547000408172607,1.157099962234497,1.157099962234497,0.0,-0.00661065017468454
AUD=X,2010-06-16,1.1574000120162964,1.1649999618530271,1.152999997138977,1.1581000089645386,1.1581000089645386,0.0,0.0008642699530561071
AUD=X,2010-06-17,1.1578999757766724,1.1644999980926514,1.1511000394821167,1.1526000499725342,1.1526000499725342,0.0,-0.004749122657309979
AUD=X,2010-06-18,1.1526000499725342,1.1548000574111938,1.14520001411438,1.1467000246047974,1.1467000246047974,0.0,-0.005118883491179282
AUD=X,2010-06-21,1.1368999481201172,1.1420999765396118,1.1288000345230105,1.1405999660491943,1.1405999660491943,0.0,-0.005319663752257564
AUD=X,2010-06-22,1.1405999660491943,1.1486999988555908,1.133800029754639,1.145699977874756,1.145699977874756,0.0,0.004471341379420846
AUD=X,2010-06-23,1.145699977874756,1.1536999940872192,1.1390000581741333,1.1430000066757202,1.1430000066757202,0.0,-0.0023566127705128004
AUD=X,2010-06-24,1.1430000066757202,1.156499981880188,1.1403000354766846,1.1526000499725342,1.1526000499725342,0.0,0.008398987962156212
AUD=X,2010-06-25,1.152999997138977,1.1628999710083008,1.1416000127792358,1.1435999870300293,1.1435999870300293,0.0,-0.007808487378357598
AUD=X,2010-06-28,1.146299958229065,1.149999976158142,1.1397000551223757,1.149999976158142,1.149999976158142,0.0,0.005596352921211301
AUD=X,2010-06-29,1.149999976158142,1.180899977684021,1.1464999914169312,1.1765999794006348,1.1765999794006348,0.0,0.023130438081709004
AUD=X,2010-06-30,1.1756999492645264,1.1912000179290771,1.1675000190734863,1.188599944114685,1.188599944114685,0.0,0.010198848312204634
AUD=X,2010-07-01,1.1884000301361084,1.1995999813079834,1.1859999895095823,1.1806000471115112,1.1806000471115112,0.0,-0.006730521099874709
AUD=X,2010-07-02,1.180500030517578,1.1897000074386597,1.1749000549316406,1.1875,1.1875,0.0,0.005844445716710167
AUD=X,2010-07-05,1.187600016593933,1.194100022315979,1.180799961090088,1.194000005722046,1.194000005722046,0.0,0.005473689029091178
AUD=X,2010-07-06,1.1936999559402466,1.2019000053405762,1.1682000160217283,1.1751999855041504,1.1751999855041504,0.0,-0.015745410492294387
AUD=X,2010-07-07,1.1754000186920166,1.1832000017166138,1.154099941253662,1.1579999923706057,1.1579999923706057,0.0,-0.014635801008937244
AUD=X,2010-07-08,1.1578999757766724,1.1588000059127808,1.1375000476837158,1.1397000551223757,1.1397000551223757,0.0,-0.015803054722623222
AUD=X,2010-07-09,1.1397000551223757,1.14520001411438,1.1378999948501587,1.138700008392334,1.138700008392334,0.0,-0.0008774648430935894
AUD=X,2010-07-12,1.1404999494552612,1.1486999988555908,1.1394000053405762,1.1413999795913696,1.1413999795913696,0.0,0.0023710996567458675
AUD=X,2010-07-13,1.1416000127792358,1.1512999534606934,1.13100004196167,1.131500005722046,1.131500005722046,0.0,-0.00867353604900889
AUD=X,2010-07-14,1.1311999559402466,1.1376999616622925,1.1273000240325928,1.1341999769210815,1.1341999769210815,0.0,0.002386187525746042
AUD=X,2010-07-15,1.1339000463485718,1.1450999975204468,1.1302000284194946,1.131500005722046,1.131500005722046,0.0,-0.002380507189186365
AUD=X,2010-07-16,1.1318999528884888,1.1513999700546265,1.131700038909912,1.149799942970276,1.149799942970276,0.0,0.016173165846828708
AUD=X,2010-07-19,1.1555999517440796,1.1579999923706057,1.1467000246047974,1.152400016784668,1.152400016784668,0.0,0.0022613271380715894
AUD=X,2010-07-20,1.152899980545044,1.153499960899353,1.1302000284194946,1.1332000494003296,1.1332000494003296,0.0,-0.01666085309327625
AUD=X,2010-07-21,1.1328999996185305,1.14110004901886,1.1288000345230105,1.1410000324249268,1.1410000324249268,0.0,0.006883147444906035
AUD=X,2010-07-22,1.1410000324249268,1.1441999673843384,1.1171000003814695,1.1181000471115112,1.1181000471115112,0.0,-0.02007010049311475
AUD=X,2010-07-23,1.1181000471115112,1.1232000589370728,1.1145000457763672,1.116199970245361,1.116199970245361,0.0,-0.0016993800072352405
AUD=X,2010-07-26,1.117900013923645,1.1181000471115112,1.106600046157837,1.1086000204086304,1.1086000204086304,0.0,-0.006808770864830005
AUD=X,2010-07-27,1.10889995098114,1.1109000444412231,1.1024999618530271,1.1095000505447388,1.1095000505447388,0.0,0.0008118619155146334
AUD=X,2010-07-28,1.10889995098114,1.122599959373474,1.1080000400543213,1.120300054550171,1.120300054550171,0.0,0.009734117632648642
AUD=X,2010-07-29,1.1198999881744385,1.120300054550171,1.1057000160217283,1.1087000370025637,1.1087000370025637,0.0,-0.010354384524478899
AUD=X,2010-07-30,1.1088000535964966,1.1151000261306765,1.1030000448226929,1.1057000160217283,1.1057000160217283,0.0,-0.002705890575187664
AUD=X,2010-08-02,1.1044000387191772,1.1045000553131104,1.0932999849319458,1.0954999923706057,1.0954999923706057,0.0,-0.009224946643142773
AUD=X,2010-08-03,1.0954999923706057,1.1021000146865845,1.092900037765503,1.0951000452041626,1.0951000452041626,0.0,-0.0003650818523308619
AUD=X,2010-08-04,1.0953999757766724,1.0993000268936155,1.0889999866485596,1.0953999757766724,1.0953999757766724,0.0,0.0002738841750791199
AUD=X,2010-08-05,1.090999960899353,1.096500039100647,1.090000033378601,1.090999960899353,1.090999960899353,0.0,-0.00401681118734698
AUD=X,2010-08-06,1.0927000045776367,1.0944000482559204,1.0841000080108645,1.0927000045776367,1.0927000045776367,0.0,0.0015582435739798228
AUD=X,2010-08-09,1.0888999700546265,1.0922000408172607,1.0861999988555908,1.089100003242493,1.089100003242493,0.0,-0.0032945925872265303
AUD=X,2010-08-10,1.0918999910354614,1.103600025177002,1.090999960899353,1.0916999578475952,1.0916999578475952,0.0,0.0023872505714459535
AUD=X,2010-08-11,1.0947999954223633,1.1131000518798828,1.0946999788284302,1.0947999954223633,1.0947999954223633,0.0,0.0028396424791297115
AUD=X,2010-08-12,1.1174999475479126,1.1211999654769895,1.110100030899048,1.118299961090088,1.118299961090088,0.0,0.02146507651259033
AUD=X,2010-08-13,1.114199995994568,1.1174999475479126,1.1064000129699707,1.1140999794006348,1.1140999794006348,0.0,-0.0037556843741272106
AUD=X,2010-08-16,1.1181000471115112,1.1282000541687012,1.1138999462127686,1.1187000274658203,1.1187000274658203,0.0,0.004128936496040847
AUD=X,2010-08-17,1.1162999868392944,1.1175999641418457,1.1014000177383425,1.1160999536514282,1.1160999536514282,0.0,-0.0023241921431628176
AUD=X,2010-08-18,1.104699969291687,1.1140999794006348,1.104300022125244,1.1045000553131104,1.1045000553131104,0.0,-0.010393243275718889
AUD=X,2010-08-19,1.1130000352859497,1.1210999488830566,1.1088000535964966,1.1131000518798828,1.1131000518798828,0.0,0.007786325157163043
AUD=X,2010-08-20,1.1217000484466553,1.1305999755859375,1.120300054550171,1.1217999458312988,1.1217999458312988,0.0,0.007815913705801147
AUD=X,2010-08-23,1.125599980354309,1.1265000104904177,1.1131999492645264,1.126099944114685,1.126099944114685,0.0,0.0038331239891438162
AUD=X,2010-08-24,1.1227999925613403,1.1353000402450562,1.1227999925613403,1.1234999895095823,1.1234999895095823,0.0,-0.002308813368378959
AUD=X,2010-08-25,1.132200002670288,1.1395000219345093,1.1243000030517578,1.1318000555038452,1.1318000555038452,0.0,0.007387686757243328
AUD=X,2010-08-26,1.1305999755859375,1.131600022315979,1.1217000484466553,1.1303000450134275,1.1303000450134275,0.0,-0.0013253316989367825
AUD=X,2010-08-27,1.1302000284194946,1.1304999589920044,1.1128000020980835,1.1301000118255615,1.1301000118255615,0.0,-0.00017697352906287378
AUD=X,2010-08-30,1.107200026512146,1.1193000078201294,1.107200026512146,1.107800006866455,1.107800006866455,0.0,-0.019732771193483156
AUD=X,2010-08-31,1.1216000318527222,1.1282000541687012,1.1171000003814695,1.1212999820709229,1.1212999820709229,0.0,0.01218629276114025
AUD=X,2010-09-01,1.1196000576019287,1.1217000484466553,1.0988999605178833,1.1195000410079956,1.1195000410079956,0.0,-0.0016052270504838262
AUD=X,2010-09-02,1.0987000465393066,1.104200005531311,1.0973999500274658,1.0990999937057495,1.0990999937057495,0.0,-0.018222462309048226
AUD=X,2010-09-03,1.0988999605178833,1.1028000116348269,1.089900016784668,1.0988999605178833,1.0988999605178833,0.0,-0.00018199726049650256
AUD=X,2010-09-06,1.0923000574111938,1.093400001525879,1.089100003242493,1.0920000076293943,1.0920000076293943,0.0,-0.006278963633083778
AUD=X,2010-09-07,1.0908000469207764,1.0995999574661257,1.0902999639511108,1.0908000469207764,1.0908000469207764,0.0,-0.0010988651101045965
AUD=X,2010-09-08,1.098099946975708,1.098099946975708,1.0875999927520752,1.0981999635696411,1.0981999635696411,0.0,0.006783935029847088
AUD=X,2010-09-09,1.0892000198364258,1.0902999639511108,1.0779999494552612,1.0889999866485596,1.0889999866485596,0.0,-0.008377324008623677
AUD=X,2010-09-10,1.083400011062622,1.0859999656677246,1.0791000127792358,1.083400011062622,1.083400011062622,0.0,-0.005142310059315647
AUD=X,2010-09-13,1.076200008392334,1.0764000415802002,1.0681999921798706,1.076200008392334,1.076200008392334,0.0,-0.006645747274108049
AUD=X,2010-09-14,1.070199966430664,1.0734000205993652,1.0592999458312988,1.0708999633789062,1.0708999633789062,0.0,-0.004924776967196953
AUD=X,2010-09-15,1.0642999410629272,1.0700000524520874,1.0607000589370728,1.0637999773025513,1.0637999773025513,0.0,-0.006629924660705999
AUD=X,2010-09-16,1.0651999711990356,1.071499943733215,1.0644999742507937,1.065000057220459,1.065000057220459,0.0,0.0011281067338906325
AUD=X,2010-09-17,1.0683000087738037,1.069100022315979,1.0556000471115112,1.0681999921798706,1.0681999921798706,0.0,0.0030046336032722998
AUD=X,2010-09-20,1.0667999982833862,1.0679999589920044,1.0535999536514282,1.066499948501587,1.066499948501587,0.0,-0.001591503174245834
AUD=X,2010-09-21,1.056399941444397,1.059000015258789,1.05239999294281,1.0565999746322632,1.0565999746322632,0.0,-0.00928267636883906
AUD=X,2010-09-22,1.04830002784729,1.049299955368042,1.0420000553131104,1.048699975013733,1.048699975013733,0.0,-0.007476812235661656
AUD=X,2010-09-23,1.0489000082015991,1.055999994277954,1.0442999601364136,1.049299955368042,1.049299955368042,0.0,0.0005721182116946721
AUD=X,2010-09-24,1.0529999732971191,1.056399941444397,1.0403000116348269,1.0528000593185425,1.0528000593185425,0.0,0.003335656246428398
AUD=X,2010-09-27,1.0407999753952026,1.0441999435424805,1.0382000207901,1.0406999588012695,1.0406999588012695,0.0,-0.011493255922786605
AUD=X,2010-09-28,1.041800022125244,1.0456000566482544,1.0329999923706057,1.041700005531311,1.041700005531311,0.0,0.0009609366480549664
AUD=X,2010-09-29,1.03410005569458,1.0351999998092651,1.027899980545044,1.034000039100647,1.034000039100647,0.0,-0.007391731198788665
AUD=X,2010-09-30,1.031599998474121,1.0382000207901,1.027400016784668,1.031599998474121,1.031599998474121,0.0,-0.0023211223750179144
AUD=X,2010-10-01,1.0364999771118164,1.037600040435791,1.0262999534606934,1.0369000434875488,1.0369000434875488,0.0,0.00513769389421026
AUD=X,2010-10-04,1.0291999578475952,1.0357999801635742,1.028599977493286,1.029099941253662,1.029099941253662,0.0,-0.007522520886055317
AUD=X,2010-10-05,1.0338000059127808,1.047700047492981,1.030500054359436,1.03410005569458,1.03410005569458,0.0,0.004858725805412911
