Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2010-01-16,EUR=X,0.6897000074386597,0.6970700025558472,0.6894599795341492,0.6948800086975098,0.6948800086975098,0.0
2010-01-17,EUR=X,0.6897000074386597,0.6970700025558472,0.6894599795341492,0.6948800086975098,0.6948800086975098,0.0
2010-01-18,EUR=X,0.6957799792289734,0.6974999904632568,0.6941199898719788,0.6941199898719788,0.6941199898719788,0.0
2010-01-19,EUR=X,0.6941999793052673,0.7014099955558777,0.6937699913978577,0.7002300024032593,0.7002300024032593,0.0
2010-01-20,EUR=X,0.7000799775123596,0.7098699808120728,0.6997900009155273,0.7087000012397766,0.7087000012397766,0.0
2010-01-21,EUR=X,0.7086600065231323,0.7127100229263306,0.7071999907493591,0.7093700170516968,0.7093700170516968,0.0
2010-01-22,EUR=X,0.7092999815940857,0.7097700238227844,0.7051200270652771,0.7071599960327148,0.7071599960327148,0.0
2010-01-23,EUR=X,0.7092999815940857,0.7097700238227844,0.7051200270652771,0.7071599960327148,0.7071599960327148,0.0
2010-01-24,EUR=X,0.7092999815940857,0.7097700238227844,0.7051200270652771,0.7071599960327148,0.7071599960327148,0.0
2010-01-25,EUR=X,0.7065100073814392,0.7076600193977356,0.704509973526001,0.7067099809646606,0.7067099809646606,0.0
2010-01-26,EUR=X,0.7068099975585938,0.7120400071144104,0.705269992351532,0.7101100087165833,0.7101100087165833,0.0
2010-01-27,EUR=X,0.7101799845695496,0.7142000198364258,0.7093499898910522,0.7127100229263306,0.7127100229263306,0.0
2010-01-28,EUR=X,0.7127599716186523,0.7168499827384949,0.7117599844932556,0.7159199714660645,0.7159199714660645,0.0
2010-01-29,EUR=X,0.715969979763031,0.7212499976158142,0.7149500250816345,0.7211400270462036,0.7211400270462036,0.0
2010-01-30,EUR=X,0.715969979763031,0.7212499976158142,0.7149500250816345,0.7211400270462036,0.7211400270462036,0.0
2010-01-31,EUR=X,0.715969979763031,0.7212499976158142,0.7149500250816345,0.7211400270462036,0.7211400270462036,0.0
2010-02-01,EUR=X,0.7206699848175049,0.7217199802398682,0.7175099849700928,0.7180299758911133,0.7180299758911133,0.0
2010-02-02,EUR=X,0.7182999849319458,0.7199900150299072,0.715499997138977,0.715499997138977,0.715499997138977,0.0
2010-02-03,EUR=X,0.7155200242996216,0.7201399803161621,0.7130600214004517,0.7193700075149536,0.7193700075149536,0.0
2010-02-04,EUR=X,0.7193300127983093,0.7288600206375122,0.7191100120544434,0.7275400161743164,0.7275400161743164,0.0
2010-02-05,EUR=X,0.7275500297546387,0.7359399795532227,0.7274799942970276,0.7309899926185608,0.7309899926185608,0.0
2010-02-06,EUR=X,0.7275500297546387,0.7359399795532227,0.7274799942970276,0.7309899926185608,0.7309899926185608,0.0
2010-02-07,EUR=X,0.7275500297546387,0.7359399795532227,0.7274799942970276,0.7309899926185608,0.7309899926185608,0.0
2010-02-08,EUR=X,0.7328699827194214,0.7339299917221069,0.7291799783706665,0.7323499917984009,0.7323499917984009,0.0
2010-02-09,EUR=X,0.7322400212287903,0.7325500249862671,0.72257000207901,0.7255799770355225,0.7255799770355225,0.0
2010-02-10,EUR=X,0.7255799770355225,0.7309200167655945,0.7240599989891052,0.7271000146865845,0.7271000146865845,0.0
2010-02-11,EUR=X,0.7272700071334839,0.735289990901947,0.7246599793434143,0.73089998960495,0.73089998960495,0.0
2010-02-12,EUR=X,0.7304900288581848,0.7389299869537354,0.7304900288581848,0.7334100008010864,0.7334100008010864,0.0
2010-02-13,EUR=X,0.7304900288581848,0.7389299869537354,0.7304900288581848,0.7334100008010864,0.7334100008010864,0.0
2010-02-14,EUR=X,0.7304900288581848,0.7389299869537354,0.7304900288581848,0.7334100008010864,0.7334100008010864,0.0
2010-02-15,EUR=X,0.733780026435852,0.7362099885940552,0.7335699796676636,0.7351300120353699,0.7351300120353699,0.0
2010-02-16,EUR=X,0.7354400157928467,0.735729992389679,0.7258099913597107,0.7263699769973755,0.7263699769973755,0.0
2010-02-17,EUR=X,0.7264599800109863,0.7357100248336792,0.7252299785614014,0.7349200248718262,0.7349200248718262,0.0
2010-02-18,EUR=X,0.73471999168396,0.7434800267219543,0.7324299812316895,0.7428600192070007,0.7428600192070007,0.0
2010-02-19,EUR=X,0.74235999584198,0.7431100010871887,0.7342100143432617,0.7344800233840942,0.7344800233840942,0.0
2010-02-20,EUR=X,0.74235999584198,0.7431100010871887,0.7342100143432617,0.7344800233840942,0.7344800233840942,0.0
2010-02-21,EUR=X,0.74235999584198,0.7431100010871887,0.7342100143432617,0.7344800233840942,0.7344800233840942,0.0
2010-02-22,EUR=X,0.7337300181388855,0.7365300059318542,0.7324399948120117,0.7349900007247925,0.7349900007247925,0.0
2010-02-23,EUR=X,0.7349600195884705,0.7408599853515625,0.7303199768066406,0.7392600178718567,0.7392600178718567,0.0
2010-02-24,EUR=X,0.7392699718475342,0.7405800223350525,0.7341099977493286,0.7383800148963928,0.7383800148963928,0.0
2010-02-25,EUR=X,0.7383000254631042,0.7433800101280212,0.7369199991226196,0.7387700080871582,0.7387700080871582,0.0
2010-02-26,EUR=X,0.7386900186538696,0.7387700080871582,0.7310699820518494,0.7336199879646301,0.7336199879646301,0.0
2010-02-27,EUR=X,0.7386900186538696,0.7387700080871582,0.7310699820518494,0.7336199879646301,0.7336199879646301,0.0
2010-02-28,EUR=X,0.7386900186538696,0.7387700080871582,0.7310699820518494,0.7336199879646301,0.7336199879646301,0.0
2010-03-01,EUR=X,0.7329800128936768,0.7427999973297119,0.7323899865150452,0.7373499870300293,0.7373499870300293,0.0
2010-03-02,EUR=X,0.7374799847602844,0.7437599897384644,0.7340499758720398,0.7341799736022949,0.7341799736022949,0.0
2010-03-03,EUR=X,0.7342100143432617,0.7353799939155579,0.7281200289726257,0.7298399806022644,0.7298399806022644,0.0
2010-03-04,EUR=X,0.7298600077629089,0.7376000285148621,0.7292900085449219,0.7361599802970886,0.7361599802970886,0.0
2010-03-05,EUR=X,0.7362099885940552,0.7387400269508362,0.7337300181388855,0.7337300181388855,0.7337300181388855,0.0
2010-03-06,EUR=X,0.7362099885940552,0.7387400269508362,0.7337300181388855,0.7337300181388855,0.7337300181388855,0.0
2010-03-07,EUR=X,0.7362099885940552,0.7387400269508362,0.7337300181388855,0.7337300181388855,0.7337300181388855,0.0
2010-03-08,EUR=X,0.7330800294876099,0.7347300052642822,0.7297300100326538,0.7343800067901611,0.7343800067901611,0.0
2010-03-09,EUR=X,0.73430997133255,0.7386299967765808,0.7333599925041199,0.7349200248718262,0.7349200248718262,0.0
2010-03-10,EUR=X,0.734790027141571,0.7380800247192383,0.7311699986457825,0.7329599857330322,0.7329599857330322,0.0
2010-03-11,EUR=X,0.7326400279998779,0.7340499758720398,0.7305700182914734,0.7307100296020508,0.7307100296020508,0.0
2010-03-12,EUR=X,0.7307299971580505,0.7313399910926819,0.7249500155448914,0.7262200117111206,0.7262200117111206,0.0
2010-03-13,EUR=X,0.7307299971580505,0.7313399910926819,0.7249500155448914,0.7262200117111206,0.7262200117111206,0.0
2010-03-14,EUR=X,0.7307299971580505,0.7313399910926819,0.7249500155448914,0.7262200117111206,0.7262200117111206,0.0
2010-03-15,EUR=X,0.7260100245475769,0.7328199744224548,0.7260100245475769,0.7311300039291382,0.7311300039291382,0.0
2010-03-16,EUR=X,0.7313299775123596,0.732010006904602,0.7255399823188782,0.7262799739837646,0.7262799739837646,0.0
2010-03-17,EUR=X,0.7262700200080872,0.7282800078392029,0.723770022392273,0.7278900146484375,0.7278900146484375,0.0
2010-03-18,EUR=X,0.7280700206756592,0.7357800006866455,0.7278000116348267,0.7345399856567383,0.7345399856567383,0.0
2010-03-19,EUR=X,0.7346299886703491,0.7404699921607971,0.733780026435852,0.7387199997901917,0.7387199997901917,0.0
2010-03-20,EUR=X,0.7346299886703491,0.7404699921607971,0.733780026435852,0.7387199997901917,0.7387199997901917,0.0
2010-03-21,EUR=X,0.7346299886703491,0.7404699921607971,0.733780026435852,0.7387199997901917,0.7387199997901917,0.0
2010-03-22,EUR=X,0.7399700284004211,0.7424600124359131,0.7369700074195862,0.7370799779891968,0.7370799779891968,0.0
2010-03-23,EUR=X,0.7370799779891968,0.7426699995994568,0.7369700074195862,0.7425000071525574,0.7425000071525574,0.0
2010-03-24,EUR=X,0.742389976978302,0.7514299750328064,0.7415400147438049,0.7501299977302551,0.7501299977302551,0.0
2010-03-25,EUR=X,0.750190019607544,0.7535799741744995,0.7479100227355957,0.751479983329773,0.751479983329773,0.0
2010-03-26,EUR=X,0.751479983329773,0.7517200112342834,0.7449300289154053,0.745710015296936,0.745710015296936,0.0
2010-03-27,EUR=X,0.751479983329773,0.7517200112342834,0.7449300289154053,0.745710015296936,0.745710015296936,0.0
2010-03-28,EUR=X,0.751479983329773,0.7517200112342834,0.7449300289154053,0.745710015296936,0.745710015296936,0.0
2010-03-29,EUR=X,0.7436000108718872,0.7450799942016602,0.7404599785804749,0.7417799830436707,0.7417799830436707,0.0
2010-03-30,EUR=X,0.7419599890708923,0.7462400197982788,0.7388299703598022,0.7449300289154053,0.7449300289154053,0.0
2010-03-31,EUR=X,0.7449300289154053,0.746940016746521,0.7382299900054932,0.7402999997138977,0.7402999997138977,0.0
2010-04-01,EUR=X,0.7402799725532532,0.7427899837493896,0.7357699871063232,0.7361599802970886,0.7361599802970886,0.0
2010-04-02,EUR=X,0.7361999750137329,0.7419499754905701,0.735729992389679,0.7404699921607971,0.7404699921607971,0.0
2010-04-03,EUR=X,0.7361999750137329,0.7419499754905701,0.735729992389679,0.7404699921607971,0.7404699921607971,0.0
2010-04-04,EUR=X,0.7361999750137329,0.7419499754905701,0.735729992389679,0.7404699921607971,0.7404699921607971,0.0
2010-04-05,EUR=X,0.740909993648529,0.7427899837493896,0.738610029220581,0.7413399815559387,0.7413399815559387,0.0
2010-04-06,EUR=X,0.7413399815559387,0.7486000061035156,0.7408599853515625,0.7461599707603455,0.7461599707603455,0.0
2010-04-07,EUR=X,0.7462599873542786,0.750190019607544,0.745710015296936,0.7491499781608582,0.7491499781608582,0.0
2010-04-08,EUR=X,0.7495099902153015,0.7526900172233582,0.7481099963188171,0.7484400272369385,0.7484400272369385,0.0
2010-04-09,EUR=X,0.748449981212616,0.7494000196456909,0.7406899929046631,0.7406899929046631,0.7406899929046631,0.0
2010-04-10,EUR=X,0.748449981212616,0.7494000196456909,0.7406899929046631,0.7406899929046631,0.7406899929046631,0.0
2010-04-11,EUR=X,0.748449981212616,0.7494000196456909,0.7406899929046631,0.7406899929046631,0.7406899929046631,0.0
2010-04-12,EUR=X,0.733299970626831,0.7369199991226196,0.7305700182914734,0.735509991645813,0.735509991645813,0.0
2010-04-13,EUR=X,0.735509991645813,0.7380300164222717,0.7341099977493286,0.7348300218582153,0.7348300218582153,0.0
2010-04-14,EUR=X,0.7343900203704834,0.7351400256156921,0.7311000227928162,0.7322800159454346,0.7322800159454346,0.0
2010-04-15,EUR=X,0.7322199940681458,0.7393699884414673,0.7316399812698364,0.7366999983787537,0.7366999983787537,0.0
2010-04-16,EUR=X,0.7366999983787537,0.7418599724769592,0.7366499900817871,0.7405200004577637,0.7405200004577637,0.0
2010-04-17,EUR=X,0.7366999983787537,0.7418599724769592,0.7366499900817871,0.7405200004577637,0.7405200004577637,0.0
2010-04-18,EUR=X,0.7366999983787537,0.7418599724769592,0.7366499900817871,0.7405200004577637,0.7405200004577637,0.0
2010-04-19,EUR=X,0.7413399815559387,0.7451599836349487,0.7411100268363953,0.7414399981498718,0.7414399981498718,0.0
2010-04-20,EUR=X,0.7413399815559387,0.7445999979972839,0.7395399808883667,0.7443199753761292,0.7443199753761292,0.0
2010-04-21,EUR=X,0.7442899942398071,0.7482799887657166,0.7436000108718872,0.7468299865722656,0.7468299865722656,0.0
2010-04-22,EUR=X,0.7469099760055542,0.7536900043487549,0.7451599836349487,0.7535799741744995,0.7535799741744995,0.0
2010-04-23,EUR=X,0.7535899877548218,0.7570499777793884,0.7462700009346008,0.747160017490387,0.747160017490387,0.0
2010-04-24,EUR=X,0.7535899877548218,0.7570499777793884,0.7462700009346008,0.747160017490387,0.747160017490387,0.0
2010-04-25,EUR=X,0.7535899877548218,0.7570499777793884,0.7462700009346008,0.747160017490387,0.747160017490387,0.0
2010-04-26,EUR=X,0.7482799887657166,0.7521100044250488,0.7454900145530701,0.7462000250816345,0.7462000250816345,0.0
2010-04-27,EUR=X,0.7460600137710571,0.7605699896812439,0.7455300092697144,0.7592599987983704,0.7592599987983704,0.0
2010-04-28,EUR=X,0.7591300010681152,0.7622500061988831,0.7538099884986877,0.7568399906158447,0.7568399906158447,0.0
2010-04-29,EUR=X,0.7568899989128113,0.7584099769592285,0.7531999945640564,0.7539799809455872,0.7539799809455872,0.0
2010-04-30,EUR=X,0.7538099884986877,0.7559700012207031,0.7495099902153015,0.751990020275116,0.751990020275116,0.0
2010-05-01,EUR=X,0.7538099884986877,0.7559700012207031,0.7495099902153015,0.751990020275116,0.751990020275116,0.0
2010-05-02,EUR=X,0.7538099884986877,0.7559700012207031,0.7495099902153015,0.751990020275116,0.751990020275116,0.0
2010-05-03,EUR=X,0.7505800127983093,0.759880006313324,0.7503600120544434,0.7575799822807312,0.7575799822807312,0.0
2010-05-04,EUR=X,0.7575799822807312,0.771369993686676,0.7567499876022339,0.771369993686676,0.771369993686676,0.0
2010-05-05,EUR=X,0.7711300253868103,0.7814800143241882,0.7695299983024597,0.7803400158882141,0.7803400158882141,0.0
2010-05-06,EUR=X,0.7802799940109253,0.7974200248718262,0.7779300212860107,0.7915800213813782,0.7915800213813782,0.0
2010-05-07,EUR=X,0.7918599843978882,0.7941399812698364,0.781499981880188,0.7839400172233582,0.7839400172233582,0.0
2010-05-08,EUR=X,0.7918599843978882,0.7941399812698364,0.781499981880188,0.7839400172233582,0.7839400172233582,0.0
2010-05-09,EUR=X,0.7918599843978882,0.7941399812698364,0.781499981880188,0.7839400172233582,0.7839400172233582,0.0
2010-05-10,EUR=X,0.7764599919319153,0.7834699749946594,0.7638300061225891,0.7825199961662292,0.7825199961662292,0.0
2010-05-11,EUR=X,0.7825199961662292,0.792460024356842,0.7811899781227112,0.7917699813842773,0.7917699813842773,0.0
2010-05-12,EUR=X,0.791450023651123,0.7931200265884399,0.7850300073623657,0.7911999821662903,0.7911999821662903,0.0
2010-05-13,EUR=X,0.7913900017738342,0.798829972743988,0.7883300185203552,0.7973799705505371,0.7973799705505371,0.0
2010-05-14,EUR=X,0.797510027885437,0.8091899752616882,0.7950999736785889,0.8090599775314331,0.8090599775314331,0.0
2010-05-15,EUR=X,0.797510027885437,0.8091899752616882,0.7950999736785889,0.8090599775314331,0.8090599775314331,0.0
2010-05-16,EUR=X,0.797510027885437,0.8091899752616882,0.7950999736785889,0.8090599775314331,0.8090599775314331,0.0
2010-05-17,EUR=X,0.8082600235939026,0.8165900111198425,0.8057600259780884,0.80690997838974,0.80690997838974,0.0
2010-05-18,EUR=X,0.8070200085639954,0.8218399882316589,0.8037499785423279,0.8210899829864502,0.8210899829864502,0.0
2010-05-19,EUR=X,0.8206200003623962,0.8233199715614319,0.8043100237846375,0.806879997253418,0.806879997253418,0.0
2010-05-20,EUR=X,0.8070999979972839,0.8130699992179871,0.7937800288200378,0.8013499975204468,0.8013499975204468,0.0
2010-05-21,EUR=X,0.8011599779129028,0.8014699816703796,0.789139986038208,0.7957299947738647,0.7957299947738647,0.0
2010-05-22,EUR=X,0.8011599779129028,0.8014699816703796,0.789139986038208,0.7957299947738647,0.7957299947738647,0.0
2010-05-23,EUR=X,0.8011599779129028,0.8014699816703796,0.789139986038208,0.7957299947738647,0.7957299947738647,0.0
2010-05-24,EUR=X,0.7978299856185913,0.8107699751853943,0.7971299886703491,0.809719979763031,0.809719979763031,0.0
2010-05-25,EUR=X,0.8095899820327759,0.8209499716758728,0.8073599934577942,0.8099799752235413,0.8099799752235413,0.0
2010-05-26,EUR=X,0.8099799752235413,0.8226600289344788,0.8091899752616882,0.8214899897575378,0.8214899897575378,0.0
2010-05-27,EUR=X,0.8215199708938599,0.8219599723815918,0.8067799806594849,0.8098499774932861,0.8098499774932861,0.0
2010-05-28,EUR=X,0.8102499842643738,0.8151299953460693,0.8033900260925293,0.8147299885749817,0.8147299885749817,0.0
2010-05-29,EUR=X,0.8102499842643738,0.8151299953460693,0.8033900260925293,0.8147299885749817,0.8147299885749817,0.0
2010-05-30,EUR=X,0.8102499842643738,0.8151299953460693,0.8033900260925293,0.8147299885749817,0.8147299885749817,0.0
2010-05-31,EUR=X,0.814520001411438,0.8149300217628479,0.8107100129127502,0.8138099908828735,0.8138099908828735,0.0
2010-06-01,EUR=X,0.8137999773025513,0.8254200220108032,0.8104400038719177,0.8174600005149841,0.8174600005149841,0.0
2010-06-02,EUR=X,0.8171899914741516,0.8209400177001953,0.8148000240325928,0.8170599937438965,0.8170599937438965,0.0
2010-06-03,EUR=X,0.8171600103378296,0.8227099776268005,0.8113600015640259,0.8217300176620483,0.8217300176620483,0.0
2010-06-04,EUR=X,0.8216300010681152,0.8362600207328796,0.8185499906539917,0.835349977016449,0.835349977016449,0.0
2010-06-05,EUR=X,0.8216300010681152,0.8362600207328796,0.8185499906539917,0.835349977016449,0.835349977016449,0.0
2010-06-06,EUR=X,0.8216300010681152,0.8362600207328796,0.8185499906539917,0.835349977016449,0.835349977016449,0.0
2010-06-07,EUR=X,0.8372300267219543,0.8416100144386292,0.8341000080108643,0.8387200236320496,0.8387200236320496,0.0
2010-06-08,EUR=X,0.8387100100517273,0.8399800062179565,0.8327100276947021,0.8352800011634827,0.8352800011634827,0.0
2010-06-09,EUR=X,0.835349977016449,0.8385199904441833,0.8282899856567383,0.8338900208473206,0.8338900208473206,0.0
2010-06-10,EUR=X,0.8338900208473206,0.8362200260162354,0.8236200213432312,0.8258299827575684,0.8258299827575684,0.0
2010-06-11,EUR=X,0.8259299993515015,0.8296200037002563,0.8229100108146667,0.8254899978637695,0.8254899978637695,0.0
2010-06-12,EUR=X,0.8259299993515015,0.8296200037002563,0.8229100108146667,0.8254899978637695,0.8254899978637695,0.0
2010-06-13,EUR=X,0.8259299993515015,0.8296200037002563,0.8229100108146667,0.8254899978637695,0.8254899978637695,0.0
2010-06-14,EUR=X,0.8232300281524658,0.8232300281524658,0.8131399750709534,0.8184599876403809,0.8184599876403809,0.0
2010-06-15,EUR=X,0.8186200261116028,0.8215600252151489,0.8096500039100647,0.8117499947547913,0.8117499947547913,0.0
2010-06-16,EUR=X,0.8117499947547913,0.8154600262641907,0.8097800016403198,0.8122199773788452,0.8122199773788452,0.0
2010-06-17,EUR=X,0.8120800256729126,0.8165299892425537,0.8058000206947327,0.8076199889183044,0.8076199889183044,0.0
2010-06-18,EUR=X,0.8075699806213379,0.8092600107192993,0.8054800033569336,0.80690997838974,0.80690997838974,0.0
2010-06-19,EUR=X,0.8075699806213379,0.8092600107192993,0.8054800033569336,0.80690997838974,0.80690997838974,0.0
2010-06-20,EUR=X,0.8075699806213379,0.8092600107192993,0.8054800033569336,0.80690997838974,0.80690997838974,0.0
2010-06-21,EUR=X,0.805869996547699,0.8126099705696106,0.802049994468689,0.8119500279426575,0.8119500279426575,0.0
2010-06-22,EUR=X,0.8118900060653687,0.8157899975776672,0.8098800182342529,0.8146600127220154,0.8146600127220154,0.0
2010-06-23,EUR=X,0.8146600127220154,0.8189499974250793,0.8103299736976624,0.8117499947547913,0.8117499947547913,0.0
2010-06-24,EUR=X,0.8117499947547913,0.8152599930763245,0.8073199987411499,0.8105400204658508,0.8105400204658508,0.0
2010-06-25,EUR=X,0.810699999332428,0.8157299757003784,0.8068400025367737,0.808210015296936,0.808210015296936,0.0
2010-06-26,EUR=X,0.810699999332428,0.8157299757003784,0.8068400025367737,0.808210015296936,0.808210015296936,0.0
2010-06-27,EUR=X,0.810699999332428,0.8157299757003784,0.8068400025367737,0.808210015296936,0.808210015296936,0.0
2010-06-28,EUR=X,0.8077499866485596,0.8151299953460693,0.8065199851989746,0.8145300149917603,0.8145300149917603,0.0
2010-06-29,EUR=X,0.8147799968719482,0.8227499723434448,0.8136699795722961,0.8205900192260742,0.8205900192260742,0.0
2010-06-30,EUR=X,0.8205199837684631,0.8218399882316589,0.8129900097846985,0.8176599740982056,0.8176599740982056,0.0
2010-07-01,EUR=X,0.8175299763679504,0.8197399973869324,0.8168200254440308,0.7995200157165527,0.7995200157165527,0.0
2010-07-02,EUR=X,0.7994199991226196,0.8010299801826477,0.7930200099945068,0.7954800128936768,0.7954800128936768,0.0
2010-07-03,EUR=X,0.7994199991226196,0.8010299801826477,0.7930200099945068,0.7954800128936768,0.7954800128936768,0.0
2010-07-04,EUR=X,0.7994199991226196,0.8010299801826477,0.7930200099945068,0.7954800128936768,0.7954800128936768,0.0
2010-07-05,EUR=X,0.7964800000190735,0.7992500066757202,0.7963100075721741,0.7976400256156921,0.7976400256156921,0.0
2010-07-06,EUR=X,0.7973799705505371,0.80103999376297,0.7898399829864502,0.792140007019043,0.792140007019043,0.0
2010-07-07,EUR=X,0.7925800085067749,0.7961099743843079,0.7898300290107727,0.7915700078010559,0.7915700078010559,0.0
2010-07-08,EUR=X,0.7915099859237671,0.792140007019043,0.7867299914360046,0.7877699732780457,0.7877699732780457,0.0
2010-07-09,EUR=X,0.7878999710083008,0.7927700281143188,0.7860999703407288,0.7908899784088135,0.7908899784088135,0.0
2010-07-10,EUR=X,0.7878999710083008,0.7927700281143188,0.7860999703407288,0.7908899784088135,0.7908899784088135,0.0
2010-07-11,EUR=X,0.7878999710083008,0.7927700281143188,0.7860999703407288,0.7908899784088135,0.7908899784088135,0.0
2010-07-12,EUR=X,0.7907599806785583,0.7965599894523621,0.7907000184059143,0.7942799925804138,0.7942799925804138,0.0
2010-07-13,EUR=X,0.7942699790000916,0.7983800172805786,0.7850000262260437,0.786109983921051,0.786109983921051,0.0
2010-07-14,EUR=X,0.7860599756240845,0.7882699966430664,0.7827399969100952,0.7849000096321106,0.7849000096321106,0.0
2010-07-15,EUR=X,0.7848399877548218,0.7866299748420715,0.77183997631073,0.7734799981117249,0.7734799981117249,0.0
2010-07-16,EUR=X,0.7738699913024902,0.7755500078201294,0.7689899802207947,0.7732800245285034,0.7732800245285034,0.0
2010-07-17,EUR=X,0.7738699913024902,0.7755500078201294,0.7689899802207947,0.7732800245285034,0.7732800245285034,0.0
2010-07-18,EUR=X,0.7738699913024902,0.7755500078201294,0.7689899802207947,0.7732800245285034,0.7732800245285034,0.0
2010-07-19,EUR=X,0.7750399708747864,0.7767000198364258,0.769819974899292,0.7728300094604492,0.7728300094604492,0.0
2010-07-20,EUR=X,0.7726699709892273,0.7785699963569641,0.7676500082015991,0.7756100296974182,0.7756100296974182,0.0
2010-07-21,EUR=X,0.775600016117096,0.7851799726486206,0.7744699716567993,0.7832099795341492,0.7832099795341492,0.0
2010-07-22,EUR=X,0.7830899953842163,0.7849900126457214,0.7736899852752686,0.7750099897384644,0.7750099897384644,0.0
2010-07-23,EUR=X,0.7750999927520752,0.78125,0.7713500261306763,0.7744100093841553,0.7744100093841553,0.0
2010-07-24,EUR=X,0.7750999927520752,0.78125,0.7713500261306763,0.7744100093841553,0.7744100093841553,0.0
2010-07-25,EUR=X,0.7750999927520752,0.78125,0.7713500261306763,0.7744100093841553,0.7744100093841553,0.0
2010-07-26,EUR=X,0.7758399844169617,0.7759799957275391,0.7689399719238281,0.7692899703979492,0.7692899703979492,0.0
2010-07-27,EUR=X,0.7694699764251709,0.77183997631073,0.7665299773216248,0.7697700262069702,0.7697700262069702,0.0
2010-07-28,EUR=X,0.7694699764251709,0.7711499929428101,0.7668700218200684,0.7696899771690369,0.7696899771690369,0.0
2010-07-29,EUR=X,0.769349992275238,0.7702999711036682,0.7629500031471252,0.7646399736404419,0.7646399736404419,0.0
2010-07-30,EUR=X,0.7647299766540527,0.7702500224113464,0.7637100219726562,0.7669299840927124,0.7669299840927124,0.0
2010-07-31,EUR=X,0.7647299766540527,0.7702500224113464,0.7637100219726562,0.7669299840927124,0.7669299840927124,0.0
2010-08-01,EUR=X,0.7647299766540527,0.7702500224113464,0.7637100219726562,0.7669299840927124,0.7669299840927124,0.0
2010-08-02,EUR=X,0.76569002866745,0.7658299803733826,0.7579200267791748,0.7589600086212158,0.7589600086212158,0.0
2010-08-03,EUR=X,0.7590100169181824,0.7604600191116333,0.7540900111198425,0.7561399936676025,0.7561399936676025,0.0
2010-08-04,EUR=X,0.756089985370636,0.761210024356842,0.755299985408783,0.7561399936676025,0.7561399936676025,0.0
2010-08-05,EUR=X,0.7598199844360352,0.7620599865913391,0.7555400133132935,0.7599899768829346,0.7599899768829346,0.0
2010-08-06,EUR=X,0.7587299942970276,0.759880006313324,0.750190019607544,0.758650004863739,0.758650004863739,0.0
2010-08-07,EUR=X,0.7587299942970276,0.759880006313324,0.750190019607544,0.758650004863739,0.758650004863739,0.0
2010-08-08,EUR=X,0.7587299942970276,0.759880006313324,0.750190019607544,0.758650004863739,0.758650004863739,0.0
2010-08-09,EUR=X,0.7526699900627136,0.7557899951934814,0.7516400218009949,0.7526900172233582,0.7526900172233582,0.0
2010-08-10,EUR=X,0.7558000087738037,0.7644400000572205,0.7558000087738037,0.7558599710464478,0.7558599710464478,0.0
2010-08-11,EUR=X,0.758400022983551,0.7768999934196472,0.758400022983551,0.7584400177001953,0.7584400177001953,0.0
2010-08-12,EUR=X,0.7787299752235413,0.782039999961853,0.7732800245285034,0.7785699963569641,0.7785699963569641,0.0
2010-08-13,EUR=X,0.7795100212097168,0.7840999960899353,0.7749599814414978,0.7794299721717834,0.7794299721717834,0.0
2010-08-14,EUR=X,0.7795100212097168,0.7840999960899353,0.7749599814414978,0.7794299721717834,0.7794299721717834,0.0
2010-08-15,EUR=X,0.7795100212097168,0.7840999960899353,0.7749599814414978,0.7794299721717834,0.7794299721717834,0.0
